CIK,Year,Sentimental Score
9892,2012,24263
9892,2011,23197
9892,2010,21785
9892,2009,20616
9892,2008,21348
9892,2007,53205
9892,2006,51268
9892,2005,43942
9892,2004,59790
9892,2003,0
9892,2002,0
9892,2001,0
9892,2000,0
9892,1999,0
9892,1998,0
9892,1997,0
9892,1996,0
9892,1995,0
9892,1994,0
9984,2018,46639
9984,2017,35611
9984,2016,30206
9984,2015,25557
9984,2014,34039
9984,2013,31142
9984,2012,25785
9984,2011,24226
9984,2010,25462
9984,2009,24605
9984,2008,27809
9984,2007,21487
9984,2006,32253
9984,2005,23725
9984,2004,19412
9984,2003,8594
9984,2002,5237
9984,2001,2136
9984,2000,4623
9984,1999,6180
9984,1998,10562
9984,1997,25864
9984,1996,5463
9984,1995,5258
9984,1994,2610
10048,2018,18853
10048,2017,17766
10048,2016,20398
10048,2015,25183
10048,2014,23476
10048,2013,15137
10048,2012,25949
10048,2011,34087
10048,2010,34158
10048,2009,32798
10048,2008,25684
10048,2007,13080
10048,2006,7258
10048,1995,2383
10081,2008,13462
10081,2007,9893
10081,2006,6430
10081,2005,10461
10081,2004,15477
10081,2003,14267
10081,2002,12748
10081,2001,12697
10081,2000,5199
10081,1999,5901
10081,1998,15258
10081,1997,10325
10081,1996,8264
10081,1995,6259
10119,2000,913
10119,1999,11
10119,1995,24097
10254,2018,39944
10254,2017,22070
10254,2016,15913
10254,2015,14612
10254,2014,9533
10254,2013,6268
10254,2012,5981
10254,2011,4695
10254,2010,3459
10254,2009,3092
10254,2008,7953
10456,2018,26239
10456,2017,30830
10456,2016,6691
10456,2015,9498
10456,2014,39401
10456,2013,40123
10456,2012,33264
10456,2011,31513
10456,2010,31836
10456,2009,31862
10456,2008,29918
10456,2007,23549
10456,2006,25235
10456,2005,33091
10456,2004,24867
10456,2003,13298
10456,2002,10920
10456,2001,12923
10456,2000,37541
10456,1999,15256
10456,1998,8678
10456,1997,3961
10456,1996,5032
10456,1995,0
10456,1994,0
10795,2018,29137
10795,2017,31624
10795,2016,28308
10795,2015,17540
10795,2014,14518
10795,2013,11896
10795,2012,9406
10795,2011,8341
10795,2010,7096
10795,2009,5750
10795,2008,5924
10795,2007,7276
10795,2006,6566
10795,2005,3959
10795,2004,9244
10795,2003,4748
10795,2002,5209
10795,2001,3359
10795,2000,2204
10795,1999,2962
10795,1998,3382
10795,1997,5209
10795,1996,7616
10795,1995,6397
10795,1994,5112
11199,2018,25134
11199,2017,21200
11199,2016,15648
11199,2015,13686
11199,2014,18200
11199,2013,13939
11199,2012,4312
11199,2011,2851
11199,2010,5391
11199,2009,2994
11199,2008,1909
11199,2007,3932
11199,2006,4949
11199,2005,5163
11199,2004,4675
11199,2003,2203
11199,2002,1045
11199,2001,2076
11199,2000,2270
11199,1999,37106
11199,1998,3304
11199,1997,3196
11199,1996,3322
11199,1995,2856
11199,1994,3110
11454,2002,2094
11454,2001,7564
11454,2000,7343
11454,1999,67877
11454,1998,7901
11454,1997,8275
11454,1996,11655
11454,1995,10122
11454,1994,16217
11860,2003,2879
11860,2002,1113
11860,2001,0
11860,2000,0
11860,1999,0
11860,1998,0
11860,1997,0
11860,1996,0
11860,1995,1628
11860,1994,0
11860,1993,0
12040,2018,8695
12040,2017,9381
12040,2016,5853
12040,2015,4011
12040,2014,5933
12040,2013,6657
12040,2012,3711
12040,2011,4976
12040,2010,6552
12040,2009,10214
12040,2008,9362
12040,2007,3836
12040,2006,877
12040,2005,2697
12040,2004,0
12040,2003,0
12040,2002,0
12180,2001,-347
12180,2000,573
12180,1999,1097
12180,1998,0
12180,1997,0
12180,1996,0
12180,1995,0
12180,1994,0
12208,2018,0
12208,2017,0
12208,2016,18873
12208,2015,24110
12208,2014,33030
12208,2013,38320
12208,2012,38969
12208,2011,18150
12208,2010,4484
12208,2009,12671
12208,2008,10651
12208,2007,7080
12208,2006,6927
12208,2005,6487
12208,2004,7226
12208,2003,6210
12208,2002,4032
12208,2001,4309
12208,2000,3552
12208,1999,5825
12208,1998,24366
12208,1997,14545
12208,1996,5331
12208,1995,6514
12208,1994,3425
12355,2009,23575
12355,2008,25988
12355,2007,21851
12355,2006,24884
12355,2005,19844
12355,2004,14320
12355,2003,5597
12355,2002,7065
12355,2001,6411
12355,2000,17678
12355,1999,24093
12355,1998,0
12355,1997,0
12355,1996,0
12355,1995,0
12355,1994,0
12654,2000,0
12654,1999,0
12654,1998,0
12654,1997,0
12654,1996,0
12654,1995,0
12654,1994,0
12927,2018,24835
12927,2017,28316
12927,2016,28843
12927,2015,27306
12927,2014,29244
12927,2013,25320
12927,2012,21442
12927,2011,24195
12927,2010,23799
12927,2009,22436
12927,2008,24459
12927,2007,25133
12927,2006,23691
12927,2005,62257
12927,2004,37732
12927,2003,11305
12927,2002,5424
12927,2001,4846
12927,2000,3754
12927,1999,1187
12927,1998,1058
12927,1997,22533
12927,1996,10368
12927,1995,5084
12927,1994,27656
12978,2013,12036
12978,2012,9471
12978,2011,10814
12978,2010,10205
12978,2009,8605
12978,2008,8102
12978,2007,1639
12978,2006,6201
12978,2005,46529
12978,2004,28126
12978,2003,9043
12978,2002,5173
12978,2001,3772
12978,2000,7800
12978,1999,14823
12978,1998,4555
12978,1997,1568
12978,1996,4162
12978,1995,317
12978,1994,740
13573,2018,2844
13573,2017,3502
13573,2016,2590
13573,2015,2607
13573,2014,2281
13573,2013,2085
13573,2012,2159
13573,2011,2572
13573,2010,1556
13573,2009,0
13573,2008,2757
13573,2007,1374
13573,2006,1670
13573,2005,1054
13573,2004,518
13573,2003,398
13573,2002,756
13573,2001,727
13573,2000,0
13573,1999,0
13573,1998,0
13573,1997,0
13573,1996,0
13573,1995,0
13606,2010,1698
13606,2009,7040
13606,2008,14707
13606,2007,5840
13606,2006,0
13606,2005,0
13606,2004,0
13606,2003,0
13606,2002,0
13606,2001,2641
13606,2000,13145
13606,1999,6609
13606,1998,13017
13606,1997,8228
13606,1996,2451
13606,1995,1207
13610,2010,9224
13610,2009,10425
13610,2008,8554
13610,2007,36605
13610,2006,6340
13610,2005,6518
13610,2004,10707
13610,2003,11570
13610,2002,0
13610,2001,0
13610,2000,0
13610,1999,0
13610,1998,0
13610,1997,0
13610,1996,0
13610,1995,0
13610,1994,0
14195,2018,11813
14195,2017,14035
14195,2016,16725
14195,2015,14764
14195,2014,15413
14195,2013,11830
14195,2012,15343
14195,2011,9471
14195,2010,3436
14195,2009,3244
14195,2008,3741
14195,2007,3027
14195,2006,11059
14195,2005,3952
14195,2004,7832
14195,2003,2582
14195,2002,2398
14195,2001,1613
14195,2000,2952
14195,1999,2936
14195,1998,1277
14195,1997,4429
14195,1996,4539
14195,1995,6339
14195,1994,3916
14272,2018,27212
14272,2017,20246
14272,2016,24529
14272,2015,29747
14272,2014,26380
14272,2013,26930
14272,2012,23111
14272,2011,25418
14272,2010,31886
14272,2009,50496
14272,2008,50961
14272,2007,50232
14272,2006,50053
14272,2005,31851
14272,2004,54521
14272,2003,27925
14272,2002,10963
14272,2001,17808
14272,2000,16797
14272,1999,20524
14272,1998,0
14272,1997,0
14272,1996,0
14272,1995,0
14272,1994,0
14280,2011,5503
14280,2010,0
14280,2009,0
14280,2008,10702
14280,2006,8277
14280,2005,13640
14280,2004,3892
14280,2003,524
14280,2002,0
14280,2001,0
14280,2000,0
14280,1999,0
14280,1998,0
14280,1996,0
14280,1995,0
14637,2007,0
14637,2004,628
14637,2003,3214
14637,2002,1525
14637,2001,4009
14637,2000,137
14637,1999,448
14637,1998,95340
14637,1997,5022
14637,1996,6600
14637,1995,25713
14637,1994,0
14803,2004,2707
14803,2003,6217
14803,2002,5804
14803,2001,5966
14803,2000,5802
14803,1999,8884
14803,1998,0
14803,1997,492
14803,1996,540
14803,1995,0
14846,2018,12485
14846,2017,20909
14846,2016,22948
14846,2015,18358
14846,2014,21104
14846,2013,25632
14846,2012,26952
14846,2011,3949
14846,2010,0
14846,2009,0
14846,2008,0
14846,2007,2177
14846,2006,8076
14846,2005,9143
14846,2004,7175
14846,2003,7923
14846,2002,7112
14846,2001,6190
14846,2000,5821
14846,1999,4384
14846,1998,4335
14846,1997,12072
14846,1996,3571
14846,1995,4938
14846,1994,5138
14930,2018,38844
14930,2017,34323
14930,2016,45190
14930,2015,50505
14930,2014,48737
14930,2013,41710
14930,2012,33806
14930,2011,30604
14930,2010,34655
14930,2009,11745
14930,2008,0
14930,2007,0
14930,2006,0
14930,2005,4513
14930,2004,16236
14930,2003,10361
14930,2002,7858
14930,2001,4469
14930,2000,10814
14930,1999,36365
14930,1998,35556
14930,1997,7226
14930,1996,0
14930,1995,0
14930,1994,0
14995,2004,5091
14995,2003,3284
14995,2002,4679
14995,2001,3133
14995,2000,4135
14995,1999,9923
14995,1998,6679
14995,1997,11367
14995,1996,25406
14995,1995,17856
15615,2018,51491
15615,2017,47405
15615,2016,42860
15615,2015,50675
15615,2014,46591
15615,2013,69563
15615,2012,68621
15615,2011,78110
15615,2010,44296
15615,2009,36424
15615,2008,29241
15615,2007,24786
15615,2006,10581
15615,2005,5508
15615,2004,7898
15615,2003,6590
15615,2002,7577
15615,2001,0
15615,2000,3914
15615,1999,4241
15615,1998,0
15615,1997,0
15615,1996,0
15615,1995,0
15615,1994,8066
15678,2000,1236
15678,1999,0
15678,1998,0
15678,1997,0
15678,1996,0
15678,1995,0
15840,2003,10282
15840,2002,2928
15840,2001,3519
15840,2000,2115
15840,1999,5514
15840,1998,12965
15840,1997,5828
15840,1996,10810
15840,1995,5711
15840,1994,9641
16040,2018,52171
16040,2017,37782
16040,2016,41509
16040,2015,48625
16040,2014,49690
16040,2013,39207
16040,2012,38565
16040,2011,42713
16040,2010,36879
16040,2009,27094
16040,2008,30490
16040,2007,31311
16040,2006,36535
16040,2005,28562
16040,2004,23134
16040,2003,8507
16040,2002,8097
16040,2001,15893
16040,2000,15354
16040,1999,7766
16040,1998,19547
16040,1997,23194
16040,1996,9787
16040,1995,8008
16040,1994,19598
16058,2018,13658
16058,2017,15753
16058,2016,15769
16058,2015,12760
16058,2014,12273
16058,2013,13530
16058,2012,17215
16058,2011,13736
16058,2010,13995
16058,2009,13783
16058,2008,14022
16058,2007,8648
16058,2006,11116
16058,2005,7346
16058,2004,7519
16058,2003,5656
16058,2002,4905
16058,2001,6210
16058,2000,6881
16058,1999,12402
16058,1998,12478
16058,1997,7069
16058,1996,7740
16058,1995,4787
16058,1994,1303
16104,2011,3228
16104,2010,4880
16104,2009,4673
16104,2008,5609
16104,2007,5348
16104,2006,5020
16104,2005,4357
16104,2004,3647
16104,2003,0
16104,2002,0
16104,2001,0
16104,2000,0
16104,1999,0
16104,1998,0
16104,1997,0
16104,1996,0
16104,1995,0
16357,2000,2286
16357,1999,4797
16357,1998,25435
16357,1997,41533
16357,1996,3396
16357,1995,0
16614,2013,24841
16614,2012,49699
16614,2011,21252
16614,2010,30581
16614,2009,16196
16614,2008,18720
16614,2007,14212
16614,2006,360
16614,2005,160
16614,2004,0
16614,2003,0
16614,2002,0
16614,2001,0
16614,2000,169
16614,1999,0
16614,1998,0
16614,1997,0
17313,2018,59410
17313,2017,11418
17313,2016,10294
17313,2015,4800
17313,2014,5005
17313,2013,4992
17313,2012,4603
17313,2011,4377
17313,2010,4867
17313,2009,4599
17313,2008,6169
17313,2007,3529
17313,2006,4895
17313,2005,4606
17313,2004,4204
17313,2003,4184
17313,2002,2484
17313,2001,1604
17313,2000,2204
17313,1999,1720
17313,1998,1318
17313,1997,1501
17313,1996,1231
17313,1995,466
17843,2018,38977
17843,2017,30198
17843,2016,23383
17843,2015,24765
17843,2014,9137
17843,2013,16505
17843,2012,19314
17843,2011,12120
17843,2010,5520
17843,2009,3192
17843,2008,7905
17843,2007,9916
17843,2006,9035
17843,2005,9995
17843,2004,6897
17843,2003,3110
17843,2002,591
17843,2001,0
17843,2000,0
17843,1999,0
17843,1998,2344
17843,1997,515
17843,1996,0
17843,1995,2434
17843,1994,14637
18061,2012,1100
18061,2011,5234
18061,2010,5085
18061,2009,-1013
18061,2008,8562
18061,2007,7674
18061,2006,6144
18061,2005,5822
18061,2004,8295
18061,2003,3602
18061,2002,2915
18061,2001,308
18061,2000,0
18061,1999,0
18061,1998,0
18061,1997,1689
18061,1996,997
18061,1995,2168
18072,2007,4921
18072,2006,4773
18072,2005,6290
18072,2004,5161
18072,2003,10911
18072,2002,5878
18072,2001,6885
18072,2000,4021
18072,1999,3874
18072,1998,1814
18072,1997,4676
18072,1996,1568
18072,1995,5921
18072,1994,16714
18172,2018,27277
18172,2017,46906
18172,2016,39168
18172,2015,16490
18172,2014,20891
18172,2013,16065
18172,2012,5028
18172,2011,10516
18172,2010,19499
18172,2009,20196
18172,2008,14071
18172,2007,17800
18172,2006,11162
18172,2005,0
18172,2004,3589
18172,2003,1594
18172,2002,1954
18172,2001,4015
18172,2000,3706
18172,1999,3426
18172,1998,4525
18172,1997,4009
18172,1996,3918
18172,1995,5606
18172,1994,3621
18230,2018,56808
18230,2017,60682
18230,2016,60842
18230,2015,53516
18230,2014,57839
18230,2013,60373
18230,2012,69217
18230,2011,39651
18230,2010,102194
18230,2009,44560
18230,2008,85606
18230,2007,0
18230,2006,0
18230,2005,13581
18230,2004,46449
18230,2003,25794
18230,2002,10990
18230,2001,10712
18230,2000,12620
18230,1999,5551
18230,1998,28035
18230,1997,14784
18230,1996,13553
18230,1995,12459
18230,1994,11960
18255,2018,2539
18255,2017,2955
18255,2016,3471
18255,2015,5029
18255,2014,5862
18255,2013,4639
18255,2012,3022
18255,2011,2608
18255,2010,1914
18255,2009,1288
18255,2008,1394
18255,2007,1817
18255,2006,1305
18255,2005,2307
18255,2004,0
18255,2003,0
18255,2002,0
18255,2001,0
18255,2000,0
18255,1999,0
18255,1998,0
18255,1997,0
18255,1996,0
18255,1995,0
18255,1994,0
18396,2017,14174
18396,2016,22910
18396,2015,17163
18396,2014,19592
18396,2013,12861
18396,2012,18858
18396,2011,6022
18396,2010,14897
18396,2009,8582
18396,2008,16931
18396,2007,22925
18396,2006,22414
18396,2005,2968
18396,2004,2362
18396,2003,6134
18396,2002,0
18396,2001,0
18396,2000,0
18396,1999,0
18396,1998,0
18396,1997,0
18396,1996,0
18396,1995,0
18396,1994,0
18498,2018,15999
18498,2017,26269
18498,2016,36370
18498,2015,37879
18498,2014,38425
18498,2013,415824
18498,2012,37379
18498,2011,41240
18498,2010,32335
18498,2009,32372
18498,2008,26299
18498,2007,14858
18498,2006,28434
18498,2005,11440
18498,2004,9523
18498,2003,16324
18498,2002,5035
18498,2001,0
18498,2000,0
18498,1999,0
18498,1998,40
18498,1997,0
18498,1996,0
18498,1995,0
18498,1994,0
18532,2009,25037
18532,2008,36422
18532,2007,32944
18532,2006,32119
18532,2005,33852
18532,2004,29852
18532,2003,18840
18532,2002,9858
18532,2001,4712
18532,2000,3072
18532,1999,6419
18532,1998,10087
18532,1997,14706
18532,1996,7294
18532,1995,7074
18532,1994,5410
18808,2012,3743
18808,2011,15534
18808,2010,15521
18808,2009,6435
18808,2008,-91
18808,2007,6154
18808,2006,14009
18808,2005,19037
18808,2004,17151
18808,2003,11638
18808,2002,16446
18808,2001,9966
18808,2000,25827
18808,1999,73592
18808,1998,17411
18808,1997,23610
18808,1996,12895
18808,1995,17647
18808,1994,9414
18914,2006,3798
18914,2005,0
18914,2004,0
18914,2003,1445
18914,2002,1315
18914,2001,1030
18914,2000,0
18914,1999,0
18914,1998,0
18914,1997,0
18914,1996,0
18914,1995,0
18926,2018,23546
18926,2017,45156
18926,2016,32461
18926,2015,36875
18926,2014,34928
18926,2013,30629
18926,2012,42121
18926,2011,33443
18926,2010,20199
18926,2009,0
18926,2008,0
18926,2007,0
18926,2006,0
18926,2005,22961
18926,2004,18987
18926,2003,14120
18926,2002,38381
18926,2001,23737
18926,2000,140
18926,1999,0
18926,1998,36019
18926,1997,54908
18926,1996,41361
18926,1995,0
18926,1994,26887
18937,2012,1943
18937,2011,3087
18937,2010,2040
18937,2009,593
18937,2008,5734
18937,2007,5931
18937,2006,5843
18937,2005,2882
18937,2004,3758
18937,2003,2667
18937,2002,1255
18937,2001,1534
18937,2000,995
18937,1999,-180
18937,1998,2458
18937,1997,1980
18937,1996,6567
18937,1995,5098
19149,2016,1468
19149,2015,1244
19149,2014,18708
19149,2013,34334
19149,2012,49755
19149,2011,814
19149,2010,6925
19149,2009,3117
19149,2008,2340
19149,2007,0
19149,2006,0
19149,2005,2671
19149,2004,9046
19149,2003,7661
19149,2002,7449
19149,2001,6137
19149,2000,8154
19149,1999,7435
19149,1998,10443
19149,1997,7333
19149,1996,8586
19252,2006,0
19252,2005,0
19252,2004,1530
19252,2003,11411
19252,2002,4201
19252,2001,6436
19252,2000,11260
19252,1999,9204
19252,1998,21412
19252,1997,0
19252,1996,0
19252,1995,0
19353,2012,8251
19353,2011,25256
19353,2010,30864
19353,2009,27787
19353,2008,18912
19353,2007,11747
19353,2006,7114
19353,2005,22095
19353,2004,26998
19353,2003,13711
19353,2002,21011
19353,2001,9033
19353,2000,12695
19353,1999,18555
19353,1998,14068
19353,1997,12517
19353,1996,7575
19353,1995,4780
19353,1994,5491
19411,2018,7814
19411,2017,13766
19411,2016,11965
19411,2015,16035
19411,2014,20395
19411,2013,22602
19411,2012,22022
19411,2011,19389
19411,2010,21544
19411,2009,21954
19411,2008,23659
19411,2007,23696
19411,2006,20846
19411,2005,14203
19411,2004,26033
19411,2003,45680
19411,2002,0
19411,2001,0
19411,2000,0
19411,1999,1349
19411,1998,0
19411,1997,0
19411,1996,0
19411,1995,0
19411,1994,0
19446,2018,25961
19446,2017,27774
19446,2016,23422
19446,2015,33271
19446,2014,33293
19446,2013,32050
19446,2012,30282
19446,2011,29921
19446,2010,29057
19446,2009,29745
19446,2008,30633
19446,2007,28533
19446,2006,28191
19446,2005,20808
19446,2004,11004
19446,2003,12216
19446,2002,5752
19446,2001,5427
19446,2000,4285
19446,1999,4373
19446,1998,3807
19446,1997,5474
19446,1996,4198
19446,1995,2837
19584,2018,7212
19584,2017,6301
19584,2016,7439
19584,2015,6133
19584,2014,967
19584,2013,1842
19584,2012,3111
19584,2011,4636
19584,2010,4416
19584,2009,5395
19584,2008,4078
19584,2007,5626
19584,2006,12337
19584,2005,4011
19584,2004,6514
19584,2003,21744
19584,2002,9470
19584,2001,7090
19584,2000,9776
19584,1999,8244
19584,1998,10173
19584,1997,8612
19584,1996,23361
19584,1995,10184
19584,1994,13721
19612,2018,61484
19612,2017,99736
19612,2016,85947
19612,2015,84440
19612,2014,68920
19612,2013,66223
19612,2012,53430
19612,2011,30041
19612,2010,26000
19612,2009,26983
19612,2008,40556
19612,2007,48854
19612,2006,50022
19612,2005,20855
19612,2004,17435
19612,2003,6021
19612,2002,6679
19612,2001,7192
19612,2000,6835
19612,1999,5792
19612,1998,7929
19612,1997,8900
19612,1996,10690
19612,1995,7536
19617,2018,50365
19617,2017,85261
19617,2016,63919
19617,2015,0
19617,2014,0
19617,2013,0
19617,2012,0
19617,2011,0
19617,2010,0
19617,2009,0
19617,2008,0
19617,2007,0
19617,2006,0
19617,2005,0
19617,2004,0
19617,2003,0
19617,2002,9321
19617,2001,0
19617,2000,7512
19617,1999,24861
19617,1998,25809
19617,1997,28554
19617,1996,30344
19617,1995,34926
19617,1994,35539
19731,2008,0
19731,2007,0
19731,2006,0
19731,2005,0
19731,2004,0
19731,2003,0
19731,2002,0
19731,2001,1321
19731,2000,21323
19731,1999,2169
19731,1998,17176
19731,1997,4803
19731,1996,0
19731,1995,0
19731,1994,0
19745,2018,39292
19745,2017,48987
19745,2016,46632
19745,2015,40558
19745,2014,41466
19745,2013,39331
19745,2012,10156
19745,2011,10507
19745,2010,12309
19745,2009,12649
19745,2008,0
19745,2007,0
19745,2006,28
19745,2005,0
19745,2004,9142
19745,2003,9645
19745,2002,6485
19745,2001,8883
19745,2000,6934
19745,1999,7926
19745,1998,0
19745,1997,0
19745,1996,0
19745,1995,0
19871,2018,1468
19871,2017,1650
19871,2016,2928
19871,2015,1808
19871,2014,3031
19871,2013,3370
19871,2012,2747
19871,2011,2597
19871,2010,2344
19871,2009,-408
19871,2008,-50
19871,2007,1318
19871,2006,2660
19871,2005,2004
19871,2004,2675
19871,2003,0
19871,2002,0
19871,2001,0
19871,2000,0
19871,1999,0
19871,1998,0
19871,1997,0
19871,1996,0
19871,1995,0
20212,2018,41760
20212,2017,39366
20212,2016,41943
20212,2015,47756
20212,2014,37733
20212,2013,34231
20212,2012,21153
20212,2011,14259
20212,2010,13240
20212,2009,7678
20212,2008,13838
20212,2007,4418
20212,2006,0
20212,2005,0
20212,2004,7018
20212,2003,5420
20212,2002,2619
20212,2001,3095
20212,2000,4409
20212,1999,5617
20212,1998,7791
20212,1997,5537
20212,1996,13686
20212,1995,7686
20232,2014,5488
20232,2013,6741
20232,2012,3689
20232,2011,3318
20232,2010,3666
20232,2009,2360
20232,2008,6942
20232,2007,5228
20232,2006,5137
20232,2005,6252
20232,2004,6135
20232,2003,4976
20232,2002,2417
20232,2001,1574
20232,2000,2405
20232,1999,3975
20232,1998,2106
20232,1997,6283
20232,1996,1138
20232,1995,2210
20520,2018,20225
20520,2017,24687
20520,2016,25444
20520,2015,26052
20520,2014,26414
20520,2013,26521
20520,2012,30889
20520,2011,32274
20520,2010,31253
20520,2009,22138
20520,2008,9987
20520,2007,12234
20520,2006,13249
20520,2005,10438
20520,2004,16140
20520,2003,13506
20520,2002,13733
20520,2001,14253
20520,2000,11311
20520,1999,7914
20520,1998,9752
20520,1997,14696
20520,1996,12881
20520,1995,5613
20520,1994,6317
20629,2018,43749
20629,2017,35788
20629,2016,27625
20629,2015,27246
20629,2014,29717
20629,2013,34707
20629,2012,31823
20629,2011,13925
20629,2010,12290
20629,2009,15047
20629,2008,27597
20629,2007,9265
20629,2006,7841
20629,2005,16746
20629,2004,13192
20629,2003,3027
20629,2002,0
20629,2001,0
20629,2000,0
20629,1999,0
20629,1998,0
20629,1997,0
20629,1996,0
20629,1995,0
21076,2018,39283
21076,2017,30010
21076,2016,15824
21076,2015,29290
21076,2014,37796
21076,2013,33941
21076,2012,32425
21076,2011,34891
21076,2010,33505
21076,2009,29434
21076,2008,34048
21076,2007,29912
21076,2006,21007
21076,2005,33806
21076,2004,16271
21076,2003,5413
21076,2002,11124
21076,2001,9707
21076,2000,18481
21076,1999,18117
21076,1998,12286
21076,1997,4752
21076,1996,4144
21076,1995,4232
21076,1994,3383
21157,2001,0
21157,2000,-60
21157,1999,0
21157,1998,0
21157,1997,0
21157,1996,0
21157,1995,0
21344,2018,70119
21344,2017,69477
21344,2016,64192
21344,2015,63599
21344,2014,65151
21344,2013,63791
21344,2012,70996
21344,2011,67551
21344,2010,64229
21344,2009,53503
21344,2008,37518
21344,2007,33040
21344,2006,26833
21344,2005,31226
21344,2004,25406
21344,2003,12049
21344,2002,8055
21344,2001,6742
21344,2000,6741
21344,1999,1563
21344,1998,5112
21344,1997,10906
21344,1996,13767
21344,1995,7317
21344,1994,10184
21438,2008,1833
21438,2007,1403
21438,2006,460
21438,2005,26
21438,2004,6
21438,2003,109
21438,2002,-409
21438,2001,123
21438,2000,547
21438,1999,1336
21438,1998,4217
21438,1997,5663
21438,1996,686
21438,1995,9561
21510,2018,47260
21510,2017,43582
21510,2016,33654
21510,2015,27948
21510,2014,27990
21510,2013,38761
21510,2012,35129
21510,2011,44140
21510,2010,27883
21510,2009,20681
21510,2008,33939
21510,2006,23116
21510,2005,59173
21510,2004,21494
21510,2003,13068
21510,2002,8840
21510,2001,5307
21510,2000,1689
21510,1999,0
21510,1998,0
21510,1997,0
21510,1996,0
